"","MINE_ID","YR_QTR","MINE_NAME","VIOLATOR_NAME","v_count_qtr","v_lag3","qtr_degree"
"4866",4607191,2000.75,"Josephine No 2 Mine","Telstar Fabrication & Welding",5,13,NA
"4867",4607191,2001,"Josephine No 2 Mine","Rhino Mining Inc",14,21,NA
"4868",4607191,2003.5,"Josephine No 2 Mine","Black Hawk Mining",25,35,10
"4869",4607191,2003.5,"Josephine No 2 Mine","Dalton Enterprises Inc.",1,35,10
"4870",4607191,2003.5,"Josephine No 2 Mine","Viper Trucking Inc",2,35,10
"4871",4607191,2003.75,"Josephine No 2 Mine","Black Hawk Mining",18,63,4
"4872",4607191,2003.75,"Josephine No 2 Mine","Minuteman Trucking Inc",1,63,4
"4873",4607191,2004,"Josephine No 2 Mine","Black Hawk Mining",80,82,6
"4874",4607191,2004,"Josephine No 2 Mine","Dalton Enterprises Inc.",1,82,6
"4875",4607191,2004.25,"Josephine No 2 Mine","Black Hawk Mining",33,163,2
"4876",4607191,2004.25,"Josephine No 2 Mine","G. Raymond Smith",2,163,2
"4877",4607191,2004.5,"Josephine No 2 Mine","Black Hawk Mining",60,198,6
"4878",4607191,2004.5,"Josephine No 2 Mine","G. Raymond Smith",1,198,6
"4879",4607191,2004.5,"Josephine No 2 Mine","Greenway Services, Inc.",2,198,6
"4880",4607191,2004.75,"Josephine No 2 Mine","Black Hawk Mining",36,261,4
"4881",4607191,2004.75,"Josephine No 2 Mine","Dalton Enterprises Inc.",2,261,4
"4882",4607191,2004.75,"Josephine No 2 Mine","G. Raymond Smith",1,261,4
"4883",4607191,2004.75,"Josephine No 2 Mine","Minuteman Trucking Inc",1,261,4
"4884",4607191,2005,"Josephine No 2 Mine","Black Hawk Mining",6,301,1
"4885",4607191,2005,"Josephine No 2 Mine","Dalton Enterprises Inc.",1,301,1
"4886",4607191,2005.25,"Josephine No 2 Mine","Black Hawk Mining",4,308,NA
"4887",4607191,2005.5,"Josephine No 2 Mine","Black Hawk Mining",1,312,NA
"4888",4607191,2005.75,"Josephine No 2 Mine","Black Hawk Mining",58,313,1
"4889",4607191,2005.75,"Josephine No 2 Mine","G. Raymond Smith",5,313,1
"4890",4607191,2005.75,"Josephine No 2 Mine","Reece Trucking, Inc.",2,313,1
"4891",4607191,2005.75,"Josephine No 2 Mine","Minuteman Trucking Inc",2,313,1
"4892",4607191,2005.75,"Josephine No 2 Mine","Codal Trucking Inc",2,313,1
"4893",4607191,2006,"Josephine No 2 Mine","Black Hawk Mining",5,382,1
"4894",4607191,2006.25,"Josephine No 2 Mine","Pocahontas Coal Company LLC",19,387,NA
"4895",4607191,2006.5,"Josephine No 2 Mine","Pocahontas Coal Company LLC",5,406,2
"4896",4607191,2006.75,"Josephine No 2 Mine","Pocahontas Coal Company LLC",38,411,2
"4897",4607191,2006.75,"Josephine No 2 Mine","Reece Trucking, Inc.",1,411,2
"4898",4607191,2006.75,"Josephine No 2 Mine","Jane Lee Enterprises Inc",1,411,2
"4899",4607191,2007,"Josephine No 2 Mine","Pocahontas Coal Company LLC",33,451,4
"4900",4607191,2007,"Josephine No 2 Mine","Reece Trucking, Inc.",1,451,4
"4901",4607191,2007,"Josephine No 2 Mine","J&L Trucking",2,451,4
"4902",4607191,2007.25,"Josephine No 2 Mine","Pocahontas Coal Company LLC",19,487,3
"4903",4607191,2007.5,"Josephine No 2 Mine","Pocahontas Coal Company LLC",6,506,1
"4904",4607191,2007.5,"Josephine No 2 Mine","Raleigh Steel Construction Inc",1,506,1
"4905",4607191,2007.75,"Josephine No 2 Mine","Pocahontas Coal Company LLC",8,513,NA
"4906",4607191,2008,"Josephine No 2 Mine","Pocahontas Coal Company LLC",4,521,7
"4907",4607191,2008.25,"Josephine No 2 Mine","Pocahontas Coal Company LLC",4,525,2
"4908",4607191,2008.5,"Josephine No 2 Mine","Cline & Sons Stone & Gravel In",2,529,2
"4909",4607191,2008.5,"Josephine No 2 Mine","Pocahontas Coal Company LLC",30,529,2
"4910",4607191,2008.75,"Josephine No 2 Mine","Cline & Sons Stone & Gravel In",1,561,1
"4911",4607191,2008.75,"Josephine No 2 Mine","Pocahontas Coal Company LLC",35,561,1
"4912",4607191,2009,"Josephine No 2 Mine","Interstate Machinery, Inc.",1,597,1
"4913",4607191,2009,"Josephine No 2 Mine","Pocahontas Coal Company LLC",55,597,1
"4914",4607191,2009.25,"Josephine No 2 Mine","Pocahontas Coal Company LLC",27,653,NA
"4915",4607191,2009.5,"Josephine No 2 Mine","Pocahontas Coal Company LLC",23,680,2
"4916",4607191,2009.75,"Josephine No 2 Mine","Pocahontas Coal Company LLC",14,703,2
"4917",4607191,2010,"Josephine No 2 Mine","Pocahontas Coal Company LLC",20,717,NA
"4918",4607191,2010.25,"Josephine No 2 Mine","Pocahontas Coal Company LLC",11,737,NA
"4919",4607191,2010.5,"Josephine No 2 Mine","Pocahontas Coal Company LLC",21,748,1
"4920",4607191,2010.75,"Josephine No 2 Mine","Pocahontas Coal Company LLC",36,769,2
"4921",4607191,2011,"Josephine No 2 Mine","Pocahontas Coal Company LLC",75,805,2
"4922",4607208,2000.5,"Black Wolf Washer/Loadout","Island Fork Construction Ltd",4,0,NA
"4923",4607208,2001,"Black Wolf Washer/Loadout","Island Fork Construction Ltd",5,4,NA
"4924",4607208,2001.5,"Black Wolf Washer/Loadout","Island Fork Construction Ltd",5,9,NA
"4925",4607208,2001.75,"Black Wolf Washer/Loadout","Island Fork Construction Ltd",2,14,NA
"4926",4607208,2002.5,"Black Wolf Washer/Loadout","Island Fork Construction Ltd",2,16,NA
"4927",4607208,2002.75,"Black Wolf Washer/Loadout","Island Fork Construction Ltd",2,18,NA
"4928",4607208,2003,"Black Wolf Washer/Loadout","XRC, Inc.",3,20,NA
"4929",4607208,2003.75,"Black Wolf Washer/Loadout","XMV, Inc.",2,23,NA
"4930",4607208,2004,"Black Wolf Washer/Loadout","XMV, Inc.",2,25,NA
"4931",4607208,2004.25,"Black Wolf Washer/Loadout","XMV, Inc.",1,27,NA
"4932",4607208,2004.75,"Black Wolf Washer/Loadout","XMV, Inc.",3,28,NA
"4933",4607208,2005,"Black Wolf Washer/Loadout","XMV, Inc.",9,31,NA
"4934",4607208,2005.5,"Black Wolf Washer/Loadout","XMV, Inc.",4,40,NA
"4935",4607208,2006,"Black Wolf Washer/Loadout","XMV, Inc.",2,44,NA
"4936",4607208,2007.25,"Black Wolf Washer/Loadout","XMV, Inc.",2,46,NA
"4937",4607208,2007.5,"Black Wolf Washer/Loadout","XMV, Inc.",3,48,NA
"4938",4607208,2008,"Black Wolf Washer/Loadout","XMV, Inc.",2,51,NA
"4939",4607208,2010.5,"Black Wolf Washer/Loadout","T & S Contractors Inc",2,53,NA
"4940",4607208,2010.5,"Black Wolf Washer/Loadout","XMV, Inc.",1,53,NA
"4941",4607260,2005.75,"Philippi Mine","Stanley Industries, Inc.",1,0,NA
"4942",4607265,2000.25,"Omega Preparation Plant","Chicopee Coal Company Inc",6,0,NA
"4943",4607265,2000.75,"Omega Preparation Plant","Tash Trucking",1,6,1
"4944",4607265,2000.75,"Omega Preparation Plant","J & W Trucking Inc",1,6,1
"4945",4607265,2000.75,"Omega Preparation Plant","Chicopee Coal Company Inc",8,6,1
"4946",4607265,2000.75,"Omega Preparation Plant","Barr Trucking Inc",3,6,1
"4947",4607265,2001.25,"Omega Preparation Plant","Jane Lee Enterprises Inc",2,19,1
"4948",4607265,2001.25,"Omega Preparation Plant","Chicopee Coal Company Inc",11,19,1
"4949",4607265,2001.25,"Omega Preparation Plant","Cowboy'S Trucking",1,19,1
"4950",4607265,2001.5,"Omega Preparation Plant","Quality Surveying Inc",1,33,NA
"4951",4607265,2001.5,"Omega Preparation Plant","Ramsey Excavating",2,33,NA
"4952",4607265,2001.5,"Omega Preparation Plant","Chicopee Coal Company Inc",7,33,NA
"4953",4607265,2001.5,"Omega Preparation Plant","Emily's Trucking Co",1,33,NA
"4954",4607265,2001.5,"Omega Preparation Plant","J & W Trucking Inc",1,33,NA
"4955",4607265,2001.5,"Omega Preparation Plant","J Roat Trucking",1,33,NA
"4956",4607265,2002,"Omega Preparation Plant","Elk Rive Trucking",2,46,NA
"4957",4607265,2002,"Omega Preparation Plant","Ramsey Excavating",2,46,NA
"4958",4607265,2002,"Omega Preparation Plant","Auxier Trucking",1,46,NA
"4959",4607265,2002,"Omega Preparation Plant","Chicopee Coal Company Inc",16,46,NA
"4960",4607265,2002,"Omega Preparation Plant","S S Jones Trucking",2,46,NA
"4961",4607265,2002.75,"Omega Preparation Plant","Chicopee Coal Company Inc",4,69,NA
"4962",4607265,2006.5,"Omega Preparation Plant","Chicopee Coal Company Inc",2,73,NA
"4963",4607290,2000.25,"No 26-A","Turpin Enterprises Inc",4,0,NA
"4964",4607290,2000.5,"No 26-A","Turpin Enterprises Inc",12,4,NA
"4965",4607290,2000.75,"No 26-A","Turpin Enterprises Inc",26,16,1
"4966",4607290,2001,"No 26-A","Turpin Enterprises Inc",16,42,1
"4967",4607290,2001.25,"No 26-A","Turpin Enterprises Inc",17,58,NA
"4968",4607290,2001.5,"No 26-A","Turpin Enterprises Inc",4,75,NA
"4969",4607290,2004.5,"No 26-A","Turpin Enterprises Inc",1,79,NA
"4970",4607355,2000.25,"Bucy Job","Shafer Brothers Construction Inc",5,0,NA
"4971",4607355,2000.5,"Bucy Job","Shafer Brothers Construction Inc",2,5,NA
"4972",4607355,2001.5,"Bucy Job","Shafer Brothers Construction Inc",1,7,NA
"4973",4607355,2001.75,"Bucy Job","Shafer Brothers Construction Inc",1,8,NA
"4974",4607355,2002,"Bucy Job","Shafer Brothers Construction Inc",1,9,NA
"4975",4607355,2003.75,"Bucy Job","Shafer Brothers Construction Inc",3,10,NA
"4976",4607355,2005.5,"Bucy Job","Shafer Brothers Construction Inc",1,13,NA
"4977",4607355,2005.75,"Bucy Job","Shafer Brothers Construction Inc",1,14,NA
"4978",4607355,2006.25,"Bucy Job","Shafer Brothers Construction Inc",1,15,NA
"4979",4607355,2006.75,"Bucy Job","Shafer Brothers Construction Inc",4,16,NA
"4980",4607355,2007.25,"Bucy Job","Shafer Brothers Construction Inc",1,20,NA
"4981",4607355,2007.75,"Bucy Job","Shafer Brothers Construction Inc",1,21,NA
"4982",4607355,2008.5,"Bucy Job","Shafer Brothers Construction Inc",2,22,NA
"4983",4607355,2009.75,"Bucy Job","Shafer Brothers Construction Inc",1,24,1
"4984",4607355,2010.25,"Bucy Job","Murrysville Machinery",2,25,NA
"4985",4607355,2010.25,"Bucy Job","Shafer Brothers Construction Inc",1,25,NA
"4986",4607355,2010.75,"Bucy Job","Shafer Brothers Construction Inc",2,28,NA
"4987",4607355,2011,"Bucy Job","Shafer Brothers Construction Inc",1,30,NA
"4988",4607366,2000.25,"No 1","Blue Haven Energy Inc",1,0,NA
"4989",4607366,2000.5,"No 1","Blue Haven Energy Inc",2,1,NA
"4990",4607366,2000.75,"No 1","Blue Haven Energy Inc",5,3,NA
"4991",4607366,2001,"No 1","Blue Haven Energy Inc",21,8,NA
"4992",4607366,2001.25,"No 1","Blue Haven Energy Inc",18,29,2
"4993",4607366,2001.5,"No 1","Blue Haven Energy Inc",22,47,NA
"4994",4607366,2001.75,"No 1","B & K Loading Services Inc",3,69,NA
"4995",4607366,2001.75,"No 1","Blue Haven Energy Inc",34,69,NA
"4996",4607366,2002,"No 1","Blue Haven Energy Inc",12,106,NA
"4997",4607366,2002.25,"No 1","Blue Haven Energy Inc",3,118,NA
"4998",4607366,2002.5,"No 1","B & K Loading Services Inc",1,121,NA
"4999",4607366,2002.5,"No 1","Blue Haven Energy Inc",10,121,NA
"5000",4607366,2002.75,"No 1","Blue Haven Energy Inc",4,132,NA
"5001",4607366,2003.5,"No 1","B & K Loading Services Inc",4,136,NA
"5002",4607366,2003.5,"No 1","Blue Haven Energy Inc",6,136,NA
"5003",4607366,2003.75,"No 1","Blue Haven Energy Inc",9,146,NA
"5004",4607366,2004,"No 1","Blue Haven Energy Inc",6,155,NA
"5005",4607366,2004.25,"No 1","Blue Haven Energy Inc",3,161,NA
"5006",4607366,2004.25,"No 1","Ruscat Enterprises, Inc.",6,161,NA
"5007",4607366,2004.5,"No 1","Ruscat Enterprises, Inc.",9,170,NA
"5008",4607366,2004.75,"No 1","Ruscat Enterprises, Inc.",7,179,NA
"5009",4607366,2005,"No 1","Ruscat Enterprises, Inc.",2,186,NA
"5010",4607366,2005.25,"No 1","Ruscat Enterprises, Inc.",12,188,NA
"5011",4607366,2005.5,"No 1","Ruscat Enterprises, Inc.",11,200,NA
"5012",4607366,2005.75,"No 1","Ruscat Enterprises, Inc.",1,211,NA
"5013",4607366,2006,"No 1","Ruscat Enterprises, Inc.",16,212,NA
"5014",4607366,2006.25,"No 1","Ruscat Enterprises, Inc.",12,228,NA
"5015",4607366,2006.5,"No 1","Ruscat Enterprises, Inc.",5,240,NA
"5016",4607366,2006.75,"No 1","Ruscat Enterprises, Inc.",12,245,NA
"5017",4607366,2007.25,"No 1","Ruscat Enterprises, Inc.",1,257,NA
"5018",4607366,2007.5,"No 1","Ruscat Enterprises, Inc.",4,258,NA
"5019",4607366,2007.75,"No 1","Ruscat Enterprises, Inc.",24,262,NA
"5020",4607366,2008,"No 1","Ruscat Enterprises, Inc.",5,286,NA
"5021",4607366,2008.25,"No 1","B & K Loading Services Inc",2,291,NA
"5022",4607366,2008.25,"No 1","Ruscat Enterprises, Inc.",22,291,NA
"5023",4607366,2008.5,"No 1","Ruscat Enterprises, Inc.",6,315,NA
"5024",4607366,2008.75,"No 1","Ruscat Enterprises, Inc.",17,321,1
"5025",4607366,2009,"No 1","Ruscat Enterprises, Inc.",37,338,NA
"5026",4607366,2009.25,"No 1","Ruscat Enterprises, Inc.",22,375,NA
"5027",4607366,2009.5,"No 1","Ruscat Enterprises, Inc.",1,397,NA
"5028",4607366,2010.75,"No 1","Sally Ann Coal Company Inc",36,398,NA
"5029",4607366,2011,"No 1","Sally Ann Coal Company Inc",7,434,NA
"5030",4607375,2000.25,"No. 37 Mine","R W J Mining Inc",12,0,1
"5031",4607375,2000.5,"No. 37 Mine","R W J Mining Inc",18,12,1
"5032",4607375,2000.75,"No. 37 Mine","R W J Mining Inc",16,30,1
"5033",4607375,2001,"No. 37 Mine","R W J Mining Inc",20,46,1
"5034",4607375,2001.25,"No. 37 Mine","R W J Mining Inc",12,66,NA
"5035",4607375,2001.5,"No. 37 Mine","R W J Mining Inc",4,78,NA
"5036",4607375,2002.5,"No. 37 Mine","Top Notch Enterprises",20,82,NA
"5037",4607375,2002.75,"No. 37 Mine","Top Notch Enterprises",6,102,NA
"5038",4607375,2003,"No. 37 Mine","Top Notch Enterprises",3,108,NA
"5039",4607375,2003.25,"No. 37 Mine","Top Notch Enterprises",3,111,NA
"5040",4607375,2003.5,"No. 37 Mine","Top Notch Enterprises",6,114,NA
"5041",4607406,2000.25,"Mingo No 1","Ace Trucking Co Inc",3,0,NA
"5042",4607406,2000.25,"Mingo No 1","Hampden Coal Company LLC",2,0,NA
"5043",4607406,2000.5,"Mingo No 1","Ace Trucking Co Inc",4,5,1
"5044",4607406,2000.75,"Mingo No 1","Ace Trucking Co Inc",3,9,NA
"5045",4607406,2000.75,"Mingo No 1","Hampden Coal Company LLC",3,9,NA
"5046",4607406,2001.25,"Mingo No 1","Hampden Coal Company LLC",8,15,NA
"5047",4607406,2001.25,"Mingo No 1","L & J Trucking",1,15,NA
"5048",4607406,2001.25,"Mingo No 1","Pruitt & Sons Trucking",5,15,NA
"5049",4607406,2001.25,"Mingo No 1","Wright Construction Co Inc",2,15,NA
"5050",4607406,2001.75,"Mingo No 1","Hampden Coal Company LLC",3,31,NA
"5051",4607406,2001.75,"Mingo No 1","Wright Construction Co Inc",1,31,NA
"5052",4607406,2002.25,"Mingo No 1","Hampden Coal Company LLC",2,35,1
"5053",4607406,2002.25,"Mingo No 1","Wright Construction Co Inc",5,35,1
"5054",4607406,2002.5,"Mingo No 1","Hampden Coal Company LLC",1,42,NA
"5055",4607406,2002.75,"Mingo No 1","Hampden Coal Company LLC",2,43,NA
"5056",4607406,2003.25,"Mingo No 1","Hampden Coal Company LLC",1,45,1
"5057",4607406,2003.5,"Mingo No 1","Hampden Coal Company LLC",1,46,NA
"5058",4607406,2003.75,"Mingo No 1","Hampden Coal Company LLC",1,47,NA
"5059",4607406,2004.25,"Mingo No 1","Hampden Coal Company LLC",4,48,NA
"5060",4607406,2004.5,"Mingo No 1","Blake Mine Service Inc",1,52,NA
"5061",4607406,2004.5,"Mingo No 1","Hampden Coal Company LLC",1,52,NA
"5062",4607406,2004.5,"Mingo No 1","Justice Mine Service",1,52,NA
"5063",4607406,2004.75,"Mingo No 1","Hampden Coal Company LLC",8,55,NA
"5064",4607406,2004.75,"Mingo No 1","T & J Trucking",4,55,NA
"5065",4607406,2005.25,"Mingo No 1","T & J Trucking",1,67,NA
"5066",4607406,2006.25,"Mingo No 1","Hampden Coal Company LLC",5,68,NA
"5067",4607406,2006.25,"Mingo No 1","T & J Trucking",2,68,NA
"5068",4607406,2007,"Mingo No 1","T & J Trucking",3,75,1
"5069",4607406,2007,"Mingo No 1","J S T Inc",1,75,1
"5070",4607406,2007,"Mingo No 1","Tanner Trucking Inc",1,75,1
"5071",4607406,2007,"Mingo No 1","Hampden Coal Company LLC",4,75,1
"5072",4607406,2007,"Mingo No 1","Family Tradition Inc",2,75,1
"5073",4607406,2007.25,"Mingo No 1","Hampden Coal Company LLC",1,86,NA
"5074",4607406,2007.25,"Mingo No 1","T & J Trucking",2,86,NA
"5075",4607406,2008.25,"Mingo No 1","Hampden Coal Company LLC",22,89,2
"5076",4607406,2008.25,"Mingo No 1","T & J Trucking",2,89,2
"5077",4607406,2008.75,"Mingo No 1","Daniel's Asphalt & Paving Co. #2",2,113,2
"5078",4607406,2008.75,"Mingo No 1","Hampden Coal Company LLC",25,113,2
"5079",4607406,2008.75,"Mingo No 1","T & J Trucking",1,113,2
"5080",4607406,2009.25,"Mingo No 1","Hampden Coal Company LLC",6,141,NA
"5081",4607406,2009.25,"Mingo No 1","T & J Trucking",1,141,NA
"5082",4607406,2009.75,"Mingo No 1","Hampden Coal Company LLC",21,148,1
"5083",4607406,2010.25,"Mingo No 1","T & J Trucking",4,169,2
"5084",4607406,2010.25,"Mingo No 1","Hampden Coal Company LLC",22,169,2
"5085",4607406,2010.25,"Mingo No 1","Stacy Equipment and Repairs, Inc.",1,169,2
"5086",4607406,2010.75,"Mingo No 1","Hampden Coal Company LLC",28,196,NA
"5087",4607407,2006,"Tallmans Run Mine No.1","Roblee Coal Company",9,0,NA
"5088",4607407,2006.25,"Tallmans Run Mine No.1","Roblee Coal Company",18,9,NA
"5089",4607407,2006.5,"Tallmans Run Mine No.1","Roblee Coal Company",10,27,2
"5090",4607407,2006.75,"Tallmans Run Mine No.1","Roblee Coal Company",6,37,2
"5091",4607407,2007,"Tallmans Run Mine No.1","Roblee Coal Company",16,43,NA
"5092",4607407,2007.25,"Tallmans Run Mine No.1","Roblee Coal Company",23,59,1
"5093",4607407,2007.5,"Tallmans Run Mine No.1","Roblee Coal Company",8,82,NA
"5094",4607407,2007.75,"Tallmans Run Mine No.1","Roblee Coal Company",6,90,1
"5095",4607407,2008,"Tallmans Run Mine No.1","Roblee Coal Company",20,96,1
"5096",4607407,2008.25,"Tallmans Run Mine No.1","Roblee Coal Company",10,116,1
"5097",4607407,2008.5,"Tallmans Run Mine No.1","Roblee Coal Company",19,126,NA
"5098",4607407,2008.75,"Tallmans Run Mine No.1","Roblee Coal Company",23,145,3
"5099",4607407,2009,"Tallmans Run Mine No.1","Roblee Coal Company",6,168,1
"5100",4607407,2009.25,"Tallmans Run Mine No.1","Roblee Coal Company",22,174,NA
"5101",4607430,2000.5,"Belt Mine","Daniels Branch Coal Company Inc",1,0,NA
"5102",4607430,2000.75,"Belt Mine","Daniels Branch Coal Company Inc",2,1,NA
"5103",4607430,2001,"Belt Mine","Daniels Branch Coal Company Inc",2,3,NA
"5104",4607430,2001.25,"Belt Mine","Daniels Branch Coal Company Inc",1,5,NA
"5105",4607430,2001.5,"Belt Mine","Daniels Branch Coal Company Inc",3,6,1
"5106",4607430,2001.75,"Belt Mine","Rockhouse Creek Development Corp",1,9,NA
"5107",4607430,2002,"Belt Mine","Rockhouse Creek Development Corp",10,10,NA
"5108",4607430,2002.25,"Belt Mine","Rockhouse Creek Development Corp",3,20,NA
"5109",4607430,2002.5,"Belt Mine","Rockhouse Creek Development Corp",3,23,1
"5110",4607430,2002.75,"Belt Mine","Rockhouse Creek Development Corp",2,26,NA
"5111",4607430,2003,"Belt Mine","Rockhouse Creek Development Corp",9,28,1
"5112",4607430,2003.25,"Belt Mine","Rockhouse Creek Development Corp",6,37,NA
"5113",4607430,2003.5,"Belt Mine","Rockhouse Creek Development Corp",3,43,NA
"5114",4607430,2003.75,"Belt Mine","Rockhouse Creek Development Corp",1,46,NA
"5115",4607430,2004,"Belt Mine","Rockhouse Creek Development Corp",4,47,NA
"5116",4607430,2004.5,"Belt Mine","Rockhouse Creek Development Corp",2,51,2
"5117",4607430,2004.75,"Belt Mine","Rockhouse Creek Development Corp",12,53,4
"5118",4607430,2005,"Belt Mine","Rockhouse Creek Development Corp",14,65,1
"5119",4607433,2000.75,"Mine No 2","Bay Star Coal Company Inc",4,0,NA
"5120",4607451,2000.25,"Tommy Creek No 1 Mine","Rhino Mining Inc",17,0,NA
"5121",4607451,2000.5,"Tommy Creek No 1 Mine","Rhino Mining Inc",7,17,NA
"5122",4607451,2000.75,"Tommy Creek No 1 Mine","Rhino Mining Inc",3,24,NA
"5123",4607451,2001,"Tommy Creek No 1 Mine","Rhino Mining Inc",1,27,NA
"5124",4607452,2003.75,"Mine No 1","Murphy'S Branch Inc",2,0,NA
"5125",4607458,2000.25,"Docks Creek, LLC","C C Interprise Inc",1,0,NA
"5126",4607458,2000.25,"Docks Creek, LLC","Docks Creek, LLC",3,0,NA
"5127",4607458,2000.25,"Docks Creek, LLC","Pennington Trucking Inc",2,0,NA
"5128",4607458,2000.5,"Docks Creek, LLC","Docks Creek, LLC",2,6,NA
"5129",4607458,2000.5,"Docks Creek, LLC","Bob Popov Trk Co",3,6,NA
"5130",4607458,2000.5,"Docks Creek, LLC","C C Interprise Inc",3,6,NA
"5131",4607458,2000.5,"Docks Creek, LLC","Omega Trucking Inc.",1,6,NA
"5132",4607458,2000.5,"Docks Creek, LLC","P & S Trucking",1,6,NA
"5133",4607458,2000.75,"Docks Creek, LLC","Dickerson Management Services",1,16,NA
"5134",4607458,2000.75,"Docks Creek, LLC","Docks Creek, LLC",2,16,NA
"5135",4607458,2001.25,"Docks Creek, LLC","Black Diamond Express Inc",10,19,NA
"5136",4607458,2001.25,"Docks Creek, LLC","Dickerson Management Services",3,19,NA
"5137",4607458,2001.75,"Docks Creek, LLC","Southern Cross Construction Co., LLC",8,32,1
"5138",4607458,2001.75,"Docks Creek, LLC","Dickerson Management Services",4,32,1
"5139",4607458,2001.75,"Docks Creek, LLC","Kistler O'Brien Fire Protection",2,32,1
"5140",4607458,2002,"Docks Creek, LLC","J F & M Company",2,46,1
"5141",4607458,2002,"Docks Creek, LLC","Us Equipment Distibutors",1,46,1
"5142",4607458,2002.25,"Docks Creek, LLC","Danco Trucking Llc",1,49,NA
"5143",4607458,2002.25,"Docks Creek, LLC","Docks Creek, LLC",4,49,NA
"5144",4607458,2002.75,"Docks Creek, LLC","DDT Transport Inc.",2,54,1
"5145",4607458,2002.75,"Docks Creek, LLC","Docks Creek, LLC",3,54,1
"5146",4607458,2002.75,"Docks Creek, LLC","D & R Inc",3,54,1
"5147",4607458,2003.25,"Docks Creek, LLC","Docks Creek, LLC",1,62,NA
"5148",4607458,2003.5,"Docks Creek, LLC","Docks Creek, LLC",1,63,NA
"5149",4607458,2003.75,"Docks Creek, LLC","Docks Creek, LLC",1,64,NA
"5150",4607458,2005.75,"Docks Creek, LLC","Docks Creek, LLC",18,65,NA
"5151",4607458,2006.25,"Docks Creek, LLC","Daniel Rader Trucking",6,83,NA
"5152",4607458,2006.25,"Docks Creek, LLC","Docks Creek, LLC",6,83,NA
"5153",4607458,2007.25,"Docks Creek, LLC","Docks Creek, LLC",3,95,NA
"5154",4607458,2008.25,"Docks Creek, LLC","Alfred Rice Company Inc",1,98,NA
"5155",4607458,2008.25,"Docks Creek, LLC","Danco Trucking Llc",3,98,NA
"5156",4607458,2008.25,"Docks Creek, LLC","Docks Creek, LLC",6,98,NA
"5157",4607458,2008.5,"Docks Creek, LLC","Docks Creek, LLC",13,108,NA
"5158",4607458,2009.25,"Docks Creek, LLC","Danco Trucking Llc",2,121,NA
"5159",4607458,2009.25,"Docks Creek, LLC","Docks Creek, LLC",11,121,NA
"5160",4607458,2009.5,"Docks Creek, LLC","B J A Trucking",3,134,NA
"5161",4607458,2009.5,"Docks Creek, LLC","Root Hog Coal Co., Inc.",1,134,NA
"5162",4607458,2009.5,"Docks Creek, LLC","GLC Trucking LTD.",1,134,NA
"5163",4607458,2009.5,"Docks Creek, LLC","Docks Creek, LLC",40,134,NA
"5164",4607458,2009.5,"Docks Creek, LLC","Black Gold Transport",3,134,NA
"5165",4607458,2009.5,"Docks Creek, LLC","Tony Kirk",4,134,NA
"5166",4607458,2010,"Docks Creek, LLC","Docks Creek, LLC",9,186,NA
"5167",4607458,2010.5,"Docks Creek, LLC","Docks Creek, LLC",3,195,NA
"5168",4607458,2010.75,"Docks Creek, LLC","Docks Creek, LLC",4,198,NA
"5169",4607474,2000.25,"No 1","Skyward Enterprises Inc",5,0,NA
"5170",4607474,2000.5,"No 1","Skyward Enterprises Inc",10,5,NA
"5171",4607474,2000.75,"No 1","Skyward Enterprises Inc",4,15,NA
"5172",4607474,2001,"No 1","Skyward Enterprises Inc",6,19,NA
"5173",4607474,2001.25,"No 1","Skyward Enterprises Inc",9,25,NA
"5174",4607474,2001.5,"No 1","Skyward Enterprises Inc",8,34,NA
"5175",4607474,2001.75,"No 1","Skyward Enterprises Inc",5,42,NA
"5176",4607474,2002,"No 1","Skyward Enterprises Inc",13,47,NA
"5177",4607474,2002.25,"No 1","Skyward Enterprises Inc",5,60,NA
"5178",4607474,2002.5,"No 1","Skyward Enterprises Inc",8,65,NA
"5179",4607474,2002.75,"No 1","Skyward Enterprises Inc",3,73,NA
"5180",4607474,2003,"No 1","Skyward Enterprises Inc",21,76,NA
"5181",4607482,2001.5,"Crooked Run Mine","Laurel Aggregates Inc",1,0,1
"5182",4607482,2001.75,"Crooked Run Mine","Laurel Aggregates Inc",1,1,NA
"5183",4607482,2002.25,"Crooked Run Mine","Laurel Aggregates Inc",1,2,NA
"5184",4607482,2002.75,"Crooked Run Mine","Laurel Aggregates Inc",1,3,2
"5185",4607482,2003,"Crooked Run Mine","Laurel Aggregates Inc",1,4,NA
"5186",4607482,2003.5,"Crooked Run Mine","Laurel Aggregates Inc",1,5,NA
"5187",4607482,2004.25,"Crooked Run Mine","Laurel Aggregates Inc",1,6,NA
"5188",4607491,2000.25,"Pax Surface","Patience Inc",4,0,NA
"5189",4607491,2000.25,"Pax Surface","G T Treadway Trucking Inc",1,0,NA
"5190",4607491,2000.25,"Pax Surface","Gail Enterprises",5,0,NA
"5191",4607491,2000.75,"Pax Surface","Cross Fire Inc",1,10,NA
"5192",4607491,2000.75,"Pax Surface","Jane Lee Enterprises Inc",4,10,NA
"5193",4607491,2000.75,"Pax Surface","Patience Inc",1,10,NA
"5194",4607491,2000.75,"Pax Surface","G T Treadway Trucking Inc",6,10,NA
"5195",4607491,2000.75,"Pax Surface","Harvey Trucking",1,10,NA
"5196",4607491,2001,"Pax Surface","Patience Inc",2,23,NA
"5197",4607491,2002.75,"Pax Surface","Cross Fire Inc",1,25,NA
